id,text,domain
1147,收大陆内轨道料没有渠道，不敢出的来撩，不要地方银行的,1
1148,"黑客专门接日本博彩网站，需要的人来！黑客专门接日本博彩网站，需要的人来！
站内私信，看到回",1
1149,欧洲美女合集101G  酷似乌克兰美女外交部长出售一个合集  手动整理   一共101G   欧洲大美女  酷似乌克兰美女外交部长  非常漂亮,3
1150,"最新版内购VIP破解版 用过的你一定会爱上的它介绍：最新版内购VIP破解版 
发货方式：拍下后刷新回复
售后:虚拟物品概不退还。",1
1151,草榴社区邀请码购买后24小时内发私信发货。购买邀请码后请尽快注册！不要使用违规ID！,3
1152,网站渗透业务接网站渗透业务，具体内容在贴内沟通。境内服务器站点暂时不做。,1
1153,全网VIP软件破解教程介绍：话多浪费直接开馆。拍下留言刷新回复。虚拟产品概不退款。,1
1154,"全套完整国内借贷宝裸贷照片与视频购买后建议使用墙外服务器下载，或者翻墙下载
虚拟物品，购买不可退~",3
1155,刚脱的裤，一手高品质JP，TW料，不活退款。如题，刚从一个日本大型电商网站脱裤数据，一手高质量JP，TW料，资料全，买过的人都说好，而且都是一手转账一手交货。,0
1156,出国内39个接码平台以及国外一些免费接码平台这里整理了下国内国外的接码平台，有需要的可以拍下，拍下刷新可见,1
1157,"翻墙vpn只支持安卓蓝灯专业破解版，翻墙速度一般.
因为具有复制性，购买使用者请注意:一经出售概不退款！！！",1
1158,"翻墙vpn只支持安卓蓝灯专业破解版。
因可以无限复制，商品一经出售概不退款。",1
1159,2018年7月份出的渗透教程最新的从原理到实战的渗透教程总共180课 自动发货,1
1160,来一个破解时时彩网站的高手（急）找一个会破解时时彩网站后台的高手，一起合作，只要有技术，黑到多少钱我都拿得到手，欢迎实力高手合作。,1
1161,"Nord VPN年费账号100r一个，六个设备可用nord VPN账号 年费
高速网络翻墙必备。
可链接六个设备。
拍两单以上发两年订阅账号2020年到期
100元一个。24小时发货",1
1162,Wifi密码破解，100%有效。如题，出售破解Wifi密码黑客软件，附加视频教程，需要的直接拍，拍下后自动回复资源下载地址,1
1163,2018年价值800元的网络渗透教程，36节网络攻防技术，低价出售2018年价值800元的网络渗透教程，36节网络攻防技术，低价出售！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！。,1
1164,制作一个专门的渗透监视器制作一个专门的渗透监视器，十天内天完工，附带简便APP操作，简单明了。,1
1165,"求购101,120纯磁条国内轨道料，真心求购哪位老板有101,120纯磁条轨道料可以联系我，要货真价实的老板，谢谢",1
1166,洗白 洗各种料转移，拦截同步回访电信等洗白 洗各种料有不敢用的都交给我包括转移，拦截同步回访电信等有需要的私聊详谈按照你的要求，总能达到你理想的效果,1
1167,boa951555专拍网站渗透定金贴，验证通过后数据和尾款一次性结清。,1
1168,"最新QQ群排名,霸屏秘籍详解最新QQ群排名霸屏秘籍详解,

教你如何利用QQ群实现流量变现，

达到实现广告推广的作用。


拍下自动发货，拍前想好是否需要。",1
1169,接渗透单价格1BTC以上具体看难度，指定接单，正规站不接。,1
1170,汉化木马教程 专拍  非购买者勿拍因为教程具有复制性，所以拍后不退款！,1
1171,"迅雷X极速,破解版只需0.0001,界面简洁,只有一个下载界面,我经常用",1
1172,黑客接单拿站脱库拿指定网站，交易走平台，仅平台联系。,1
1173,拿国内站，两个业务长期！能拿站的朋友，有两个长期业务，一单一结，能合作的朋友请联系3376343828@qq.com或者私信！,1
1174,"长期求购国内SYN 小包攻击流量！长期求购国内SYN 小包攻击流量！

 每周1结算。 长期稳定。寻找实力大牛",1
1175,"【吾爱动画大赛2018参赛作品】- Android逆向破解基础系列【吾爱动画大赛2018参赛作品】- Android逆向破解基础系列
试看地址链接：https://pan.baidu.com/s/1TP1QmWu7KjO6k7ihCMa1UA 
提取码：8rjg",1
1176,"[低价]某SSR邀请码免费20G，可每天续命。
稳定长期更新，适合小白。
拍下私信留邮箱发教程。",1
1177,安卓无限多开破解版多开分身破解版，只要你手机够牛可以无限多开，模拟位置和机型，微信请谨慎使用，不保证绝对安全，自动发货,1
1178,80G自己看的幼女片，换0.0002BTC80G幼女，自己用的片，都是真插进去了，都是自己觉得经典的，一部部的下载过来的，缺0.0002BTC买1024邀请码，所以便宜丢,3
1179,寻找DDOS大手子要求用到SYN/UDP/CC攻击模式，价格好说，请私信我,1
1180,"求购DDOS需要SYN/UDP/CC等多种攻击模式
以及大量海外抗投诉、大带宽、发包不封机VPS
请私信我",1
1181,"三个cvv料网加一个201轨道料网站自动发货三个cv料网加一个201轨道料网站
 
自动发货",1
1182,"出售草榴社区APP安卓版本，安装后无需翻墙即可看的版本该版本比较难找，是自己用过几个版本中，最好的一个，绿色无广告，安装后无需翻墙即可看。

能找到资源的勿喷，请忽视。",3
1183,内信轨道2条，活的。会弄的拿走刚下的，活的，可用的。会利用的拿走，看好再拍，不接受以不会搞而退款。,1
1184,谁能做德扑圈的外挂，实力的来钱不是问题，能做的留下联系方式，我会找你,1
1185,"翻墙vpn使用一年的权限！使用外网暗网高速上网翻墙vpn使用一年的权限！使用外网暗网高速上网

长期提供高速节点


价格低廉

服务优质 


首先要自己下载好  sstap 软件哦！",1
1186,黑客基础网站渗透教程黑客基础网站渗透教程 百度网盘发货 付款后自动发链接,1
1187,"长期收DDOS海外流量SYN,ntp放大，UDP， cc位置， 有资源的可以联系。 tg：ngyl888
已内部稳定收了2年，可btc交易。",1
1188,"740G黑客资料从DEFCON 1 到 DEFCON 24 的所有资料，共 740G：

不仅包括所有幻灯片，还包括演讲语音、语音的文本、CTF 的抓包、音乐专辑、Badge 的设计，等等等等。",0
1189,低价 出 I 春秋黑客攻防 视频教材看有人在卖，我这里也有一些，不太一样，给想了解的人一个了解的渠道 ，I 春秋黑客教程 网盘发货，卖得很便宜，内容该有的都有,1
1190,"收两个料站verifyaccess.net
https://xatas.net/hta/
能搞这俩站的邀请码的联系",1
1191,手机改号系Voip、可可通系统搭建手机号码任意显此系统可搭建手机号码任意显、改号软件、号码任意显。,1
1192,"解密类游戏内购破解介绍：解密类游戏内购破解教程图文版
发货方式：拍下后留言并且刷新。等待卖家回复确认发货。
售后：虚拟产品有复制性。该不退款。拍前必看！",1
1193,"外国版破解版汉化VPN代理软件介绍：外国版破解版汉化VPN代理软件
发货方式：拍下回复刷新留言。等待卖家确认发货。
售后：虚拟软件有复制性，一旦发货概不退还退款！！",1
1194,网站攻击，提权，渗透教学黑客网站攻击0.14比特币，提权0.25比特币，渗透0.25比特币，手把手全程教学，一个月时间,1
1195,"猫咪成人app破解版几个，以及翻墙软件适用安卓机只适用于安卓机
虚拟物品可复制，售出即不退回！",1
1196,"DDOS漏洞一个轻松打卦基于JAVA的BAT服务器漏洞型DDOS技术，CPU消耗性型，能够轻松打卦BAT的服务器， 小型游戏服务器等。
统一时间发货，不可退款。
详细文档说明，不支持更新。",1
1197,云视通诱人视频云视通监控视频 各种各样的都有 满足各种需求 各种口味 包硬包射 购买视频再赠送云视通破解软件全套,1
1198,代搭建高速稳定的vpn服务器 可长久使用搭建的vpn服务器速度快 稳定性好。不限制带宽和流量  youtube 1080p都很流畅  所有平台都有对应的连接器客户端,1
1199,出售暗网网站大全几百个暗网交易网站 技术交流论坛 色情网站 色情引擎 丝绸之路论坛交易网 性奴等网站 各种个月的都有,1
1200,5-20w网站渗透培训机构网站，学员报名信息，拿下数据库，报酬是5-20w人民币，根据数据的数量，要求拿下数据，每天数据会更新我会去拿，每个月我都付你费用。,1
1201,（自动发货）5块钱0.0001BTC数据恢复软件出售亲测，可用。内带破解教程，无需付款。虚拟商品，有复制性，一经出售，不得退款。,1
1202,专业团队 接指定渗透入侵单专业团队，接指定渗透入侵单。   有需求的老板请私信我,1
1203,收一段网页安卓植马代码收一段网页代码，需要的效果是将网页根目录下文件里的木马下载并安装到安卓手机里，需要隐藏下载和安装过程，全程隐蔽 TG：https://t.me/AEIOU663,1
1204,破解的直播观看软件安卓可以用，破解版，主播有很多个。,1
1205,草榴1024邀请码遵守版规，中文名注册，新手只能回复1024，一天10贴,3
1206,雇人我需要一名技术好的黑客，一名职业的顶尖杀手。价由你们定。。。。。。。。。。。。。。。。。。。。。。。。。。。..........,1
1207,"玉蒲团、玉女心经等300部三级限制片，送迅雷Vip破解版资源为种子，所以配了自用的破解版迅雷，介意勿拍。
虚拟物品易复制，一经发货恕不退款。
拍下后私聊链接。",1
1208,"改号系统-手机号码任意显、代搭建、包正常运营此系统可以做改号系统、任意显、随意伪装任何号码.下面截图为系统演示、代理后台、总管理后台。

站内联系：不会留下站外联系方式、拍下私信",1
1209,"史上最全暗网网址集锦 来袭已设置付款后自动回复，付款后即可获取下载地址
欢迎购买",1
1210,"出三个成人APP破解版 猫咪 污污直播 快猫三个软件自己一直在用 很方便也很齐全，主要是速度快
完全破解版 无需支付任何费用 无插件， 安装即用
需要的朋友私信",3
1211,"ACR122U破解IC卡（校园水卡）送教程介绍；ACR122U破解IC卡（校园水卡）送教程
发货：拍下后回复留言   卖家上线后，第一时间发货。
虚拟产品有复制性，一旦出售概不退还。",1
1212,"暴力破解小强呼*你V3.0加强版教程暴力破解小强呼*你V3.0加强版教程
拍下后回复留言。上线后第一时间给你发货。
虚拟产品有复制性一旦发货，无法退还。",1
1213,高价求美国 英国 西班牙等国家邮箱米正数据高价寻找渗透大牛，项目大牛！长期高价收 美国 英国 加拿大  西班牙 等国家邮箱密正数据！量大长期，质量好高价钱收！有货的联系我！,1
1214,"店铺收银系统专业版12.0完美破解版完美破解，无任何限制
补丁覆盖原文件即可。",1
1215,"Anycast 10Tb DDoS清洗，专治各种不服，防御成功付款！Anycast 10Tb DDoS清洗，专治各种不服，防御成功付款！
有需求的私心。",1
1216,有一变种资金盘平台寻求推广合作有一变种资金盘平台寻求推广合作，不是常规资金盘操作方法，为补贴漏洞平台。有推广能力者下方留言或私信。奖励绝对高,1
1217,"11/04攝像頭破解(非常新鮮) 韓國情侶家中做愛 907MB自行破解攝像頭錄到的片段，就在11/04下午 一對韓國情侶家中做愛片段
因為攝像頭90度翻轉，影片有經過處理，方便觀看

只售0.0001BTC，拍下後自動發貨",3
1218,求QQ克隆技术或者盗号技术可以克隆任意QQ号的好友成为我自己的好友，或者把对方的QQ号交接盗过来让我登录即可，能做的大神加TG：@woody520,1
1219,最新微信实名技术微信实名技术只需身份证就能市名，错过这次，不知道什么时候才能有漏洞,1
1220,最新版国产app 实时网速不卡顿《低价处理》本app实时网速不卡顿，非破解版，大部分都可观看，非会员会限制看片数量，一旦付款不可退款，自动发货  看清楚在拍，不接受任何理由退款,1
1221,河南中原消费金融一手鲜活400w注册用户数据，服务器保持持续更新编辑错误，实在抱歉。重复发送，请删除,0
1222,"一整套社工教程！人肉必学一整套教程！拿站，人肉！反心理学，步骤详细！
案例多！必备！本卖品为虚拟产品！购买后不概不退款！",1
1223,诚信，求购资金盘数据，或大神合作脱裤专业金融团队，收购资金盘事实数据，老料别来，没实力勿扰。,1
1224,"[Android] 万能钥匙破解版 无广告 显示密码这个版本的有两个特点
1.无广告
2.显示密码",1
1225,新出网赚粉劫持技术网赚粉劫持，只要有广告都能劫持，技术出售或者合作非诚勿扰Q2551838704,1
1226,"3306+1433抓鸡工具自带教程+免杀远控过360全套3306+1433抓鸡工具自带教程+免杀远控过360全套（是不是好东西自己看图）
拍下之后留言刷新留言",1
1227,"出售黑客工具集合包括PE，编程，补丁，加壳，查壳，脱壳，监视，网络验证等等工具集合；
虚拟资源，不接受退款；
看清楚再拍，自动发货。",1
1228,求搭建部署简单的小视频AppApp要求很低，能发布和观看就行，需要部署在国外服务器。站内交易，细节可加微信xiaocaomei772233联系。,1
1229,棋牌平台求推广新建设的服务器，求推广若干名，有意者tg LGXAPG,1
1230,"最新获取的手持身份证信息！正反都有！还未泛滥最新入侵获取的资料，0.005btc低价抛！
正反都有！手持身份证！
不想泛滥！只出50份！需要的抓紧！
文件已打包，看下图！",0
1231,"出手机拦截 10086 平安  苹果钓鱼出手机拦截 10086 平安 苹果钓鱼
会的来 不包教",1
1232,寻渗透精英有能力联系我，价格详谈可以私信给我。一切走站内担保交易。,1
1233,暗网网址有中文描述暗网网址大全 有很多网址有中文描述 更方便使用 各类网站网址都有,1
1234,求QQ克隆技术和盗号技术可以克隆任意QQ号的好友成为我自己的好友，或者把对方的QQ号交接盗过来让我登录即可，能做的大神加TG：@luqi88,1
1235,"QQ引流管理利器——群成员信息批量导出、批量管理软件电脑软件
* qq群成员信息批量导出为csv
* 批量改群名片、批量踢人
* 支持扫码登录
* 操作简单

做QQ引流有大用吧
自动发货
站内24h内回复",1
1236,"黑客必备全部是黑客相关书籍
PDF格式
总有你需要的
网盘自动发货
拍下看连接",1
1237,"最全面的暗网导航  网址大全基本包括导航类的   黄类。软件类  中文类  博客类 。搜索引擎类。黑客类，。。。
由于是虚拟商品   不接受退款     下载是请挂vpn    不然打不开",1
1238,柬埔寨绿巨人狗推广卖数据在绿巨人待了两年，现在准备上岸，手上大概有7000条客户数据，老实说大部分是被砍过的，有小部分还在QQ群养着，数据不真实可退款，只卖一次,1
1239,cvv通道，拦截通道洗拦截通道，cvv通道有点卡通道和话费通道一共有20几个，购物通道的占大多数。,1
1240,三个成人APP破解版 猫咪 污污直播 快猫每天都会不定时在线  拍下了 发你链接和密码 直接下载即可 安卓的 苹果勿扰,1
1241,"安卓翻墙软件专业破解版+安卓上暗网教程翻墙软件蓝灯安卓版专业破解，专业版一年要259元
附送安卓上暗网软件和教程",1
1242,500多个暗网网址和中文注释500多个各类暗网网址，有分类，有中文论坛及网址。,1
1243,500条暗网网址，带中文注释。500条暗网网址，有暗网中文网址，带中文注释。,1
1244,购买微信ip定位软件被骗按照使用说明的做到了，生成链接，结果没有任何反应，文件800k，是木马软件吧，我成肉鸡了,1
1245,比特币跌价。。。发布的主题为什么不能  自己进去修改单价？只有重新发新贴吗,1
1246,"安卓破解无限版VPN安卓破解无限版VPN      +去广告+破解，亲测速度超级快，需要的上~   

全方面汉化+去广告+破解，亲测速度超级快，需要的上~",1
1247,"纳豆1.1.7_VIP会员破解版纳豆1.1.7_VIP会员破解版   无需注册打开就999天会员版  详情看截图
 拍下之后上线第一时候发货


虚拟产品有复制性 一旦发货概不退还。",1
1248,黑客培训VIP工具包，简单实用，大部分中文。黑客培训VIP工具包，简单实用，大部分中文。上百种工具不到1G，很实用。有些工具会报毒，忽略即可，实测安全。,1
1249,求大神爆破国内直播间，高手来，收入根据实力让他黑屏 卡屏  直播间崩溃就可以了  长期有单  劫持  DDOS流量攻击等   拍下后留言聊具体,1
1250,"TW纯一手精品料，包活包测！！！本人承诺所有料子来源全部来自购物网站刚刚脱裤，每天限定100条。
包活包测！！！",0
1251,需要入侵渗透需要拿点数据、难度不大、顺便找个大佬学黑客技术、手把手教学的那种、谈好价格、站内交易,1
1252,"安卓破解版翻墙VPN梯子速度美气嘎嘎破解版，无需登录。安装后点击链接即可。破解时间测试时间，请看截图。
拍下之后自动发货。
虚拟产品有复制性。一旦发货测试无问题拒绝退还。",1
1253,接拿站渗透脱库单2个btc起，不能出到2个btc以上的，请联系其他同行，前期无需订金，具体价格视难度再议，验证后付款，交易走平台。,1
1254,"USA验卡服务器资源，另送小丑螃蟹公牛网站USA验卡服务器资源，另送小丑螃蟹公牛网站

大型查卡验卡服务器，送三个CC CVV料站


资源网站，发货不退",6
1255,"公司直招 黑帽排名技术人员，BC合作型，或者工资型。公司直招 黑帽排名技术人员，BC合作型，或者工资型。
公司在菲律宾趴赛市，正规合法牌照大楼， 有意的联系我TG，

xiaonong",1
1256,500g学习外挂制作教程500g外挂学习教程，适合的就拍由于是虚拟资源拒绝投诉，只卖一份！,1
1257,国产私拍视频高清写真大全不停更新安卓可拍下APP收费已全部破解，包售后服务，上千部私拍会一直更新，自动发货。,3
1258,"1个真实的us ru 101/201 dumps+pin tor网站1个真实的us ru 101/201 dumps+pin tor商店网址

送一个惊喜网站，俄罗斯黑客资源网站

出售的是资源网站，一经发或拒绝退货。请自重",1
1259,"出个破解版不限速+不嫌敏迅雷+满血百度云出个破解版不限速+不嫌敏迅雷+满血百度云
给各位真的很实用，自己用，若链接失效，可私聊我补档，因是虚拟物品，一经发出既不退款",1
1260,"寻找实力技术远控免杀360K360 保机长久 代理ip 文件伪装格式docx RTF文件伪装
能做私信我
长期合作。",1
1261,"寻找技术远控免杀主流杀软k360 代理ip 保机长久 经常能联系更新。

docx rtf chm...文件伪装可执行。

另外整数BTC收RCE漏洞

本站内私信留telegram联系。",1
1262,不限速不嫌敏迅雷+满血破解百度云  二合一大放送不限速不嫌敏迅雷+满血破解百度云  二合一大放送 里面教程都有写，因是虚拟物品，售出既不退款,1
1263,"出售极速翻墙软件【非SS/SSR等】软件类似一个游览器自带翻墙功能

只能当作游游览网站/下载使用

速度你们感受下",1
1264,长期收购金融数据 招技术渗透长期收购金融数据 招技术渗透 ，主要收股票配资 期货配资  外汇 近期带服务器的来  tg  a845468557,1
1265,[自动发货]wifi入侵 窃取破解wifi教程 亲测最快只需10分钟自带工具wifi入侵 窃取简化破解wifi教程 亲测最快只需10分钟，里面已经再带部分工具，教程图比较长，请下载观看，因是虚拟物品，售出既不退款,1
1266,"91Porn破解11月份讨论最多视频37G（1600多部），mega自动发货懒得弄就购买后自动发货， 可破解全站视频，有需要的朋友可私信， 我再发帖, 技术硬。",1
1267,"求学习黑帽技术，越黑越好求学习黑帽技术，越黑越好
能快速排名，
具体私信随时聊，
tg也行，
找个师傅。。。",1
1268,出无C料 包活 不包额度！出无C料 包活 不包额度！欧洲，亚洲都有！选国家的私聊我看有没有！挑头的一样！,1
1269,"高价值 入侵渗透 全套大型职业渗透系统特训教学高价值 入侵渗透 全套大型职业渗透系统特训教学

付款后获取
售后不退",1
1270,长期高价收购股票配资数据 或者有渗透技术的可以联系我长期高价收购股票配资数据 或者有渗透技术的可以联系我,1
1271,"全国资源，狼友开车必备全国的资源，分类丰富，洗浴，足疗，楼房，QQ群，黑店等,非常全面
需要的下单，自动发货，全国一次性的交易！",3
1272,"CC一张卖 全球卡料自动发货最新脱裤
拍即可
一张随机Mastercard,VISA 
不包额度 但有人刷到2万多$一张
自动发货
收到货物，及时确认后
回复可再得一张
及时更新
小白绕道
谢谢",1
1273,"破解老外的邮箱我有些老外公司的邮箱需要破解，欢迎有技术能力的大神来详谈
因为是国外的邮箱，所以不涉及国内法律风险",1
1274,"求购，QQ克隆好友1000+以上的！QQ好友1000+以上就行，女号最好！！
拒绝僵尸，死人！
可以发布一条说说，一天内看看浏览量是多少！！
按质量给钱！！",1
1275,长期接韩国网站渗透脱裤SHELL长期接韩国网站的单子 有需要的站内联系我  不接低于0.5比特币的业务 网站担保交易,1
1276,"长期接网站渗透5年中型安全公司经验，持有CHE安全证书

接网站渗透，联系请告知目标已知信息，预算",1
1277,"最新木马免杀技术2018年 只卖20美分 可试看 自动发最新的木马免杀技术 网盘里有第一集视频。看完再买
https://mega.nz/#!Vn4mQA6J!iry8wVOYxIZY7cxiY8ggMwtANW67MWXXOmVSkl83wok",1
1278,"FBI特工名单  698.usd全网首发FBI特工名单。
因为一个xss漏洞引发FBI惨痛的代价
>>
因具有仿照性。我只出1份。因安全起见不走网盘。
需 黑特工邮箱可以找我。",1
1279,"接拿站提权活接拿站提权活
要求：三不沾：1，不沾阿里。2，不沾暴力机构。3，不沾黄赌毒。联系@jingjiufenghua",1
1280,"接拿站提权活接拿站提权活
要求：三不沾：1，不沾阿里。2，不沾暴力机构。3，不沾黄赌毒。
按小时计费，$100/小时
联系@jingjiufenghua",1
1281,"一手博彩数据-出售4个博彩数据获取权限及漏洞需要一手数据的来
出几个博彩站的数据获取权限及漏洞
可以要权限，也可以出数据，
一共4个平台，有真人，有综合，需要的了解平台地址的私聊我",7
1282,暗网网站诈骗识别方法，主要针对CVV领域。也许看了你从此不再被骗。不推荐网站。估计很多人都在暗网被骗过钱，本文总结了一些经验，可能可以帮助你省回被骗的钱。不被骗，那就是赚钱赚时间。,1
1283,从服务器前端进后台拿东西！简单活不是拿站，懂技术的直接联系我站内交易！,1
1284,【求购】QQ获取对方好友技术发木马包的不要，发图跳转网页获取的不要，我知道市面有只需要QQ号码就可以获取的。求购技术，有的老铁请站内私信我。,1
1285,"qq群发器破解版，批量自动发消息，发广告必备网盘链接分享。
虚拟资源不接受退款，发现转卖举报。",1
1286,求购0.002比特币，激活用户求0.002的比特币，用来激活帐户，新手不会弄，你留言，我刚学会翻墙，还不太懂，VX，交易,1
1287,"CC大额 美国VISA 自动发货不墨迹最新脱裤
3D
额度大 曾刷过有2万多USD 
VISA 万事达随机发
直接拍就行
确认收货后回复再发一张
90成功率
CC
小白绕道",6
1288,"重磅奉献，真实迷奸绝色美女，全程录制+美女网吧色诱小哥直接脱裤子口交送上两部国产精品。原版高清共3.1G，绝非那些模糊不清的可以比拟的。
百度云链接分享，虚拟资源可复制不接受退款。",3
1289,"色情app,招代理合作.丁丁视频app,求有资源朋友合作推广.


TG:chinahr.


//另求劫持资源,招棋牌开发团队深度合作.",1
1290,"色情APP,求代理推广合作.色情视频APP已开发完善，寻求合作。  //非直播。

废话不多说。！

TG：@chinahr


//另求劫持技术,招收棋牌开发团队深度合作.",1
1291,"色情APP寻求代理.色情APP 卡密模式,寻求代理.

TG:@chinahr




//另求劫持技术，棋牌开发技术团队深度合作。",1
1292,"色情APP招实力代理合作，有资源的进。软件已完善,稳定。现寻求实力代理合作。

卡密模式，有意者，请加DG:@chinahr

//另求，劫持技术，棋牌开发团队深度合作。",1
1293,"色情APP 卡密模式 寻求代理一起吃肉 !!!软件已完善  稳定。现寻求实力代理合作。

有意者，请加TG:@chinahr

//另求，劫持技术，棋牌开发团队深度合作。",1
1294,"一手渗透 股票配资包括 www.duicai18.com 1235条

celuebao998.com      6543条

明天还有正在搞，先出这俩，出一次，只出号码，可验证",1
1295,"高质量1135套手持证件照，白菜价打包出售虚拟资源不接受退款

正反 32套

号码 1089个

单张手持 641张

正反+手持 124套

正反+手持+学生证或其他证件 1011套",0
1296,"服务器全球的服务器 美国 香港 菲律宾  ····月费100元到5000元不等 按照配置！服务器全球的服务器 美国 香港 菲律宾  ····

月费100元到5000元不等 按照配置！",1
1297,"服务器全球的服务器 美国 香港 菲律宾服务器全球的服务器 美国 香港 菲律宾 

月费500

有什么配置要求可以提！",1
1298,"长期收腾讯XSS，长期有效！长期收腾讯XSS，做跨站脚本攻击。要求页面可以注入JS代码即可。不懂勿扰。
也可以找xss大佬长期合作。

3000RMB一个长期收。

QQ1700799002",1
1299,"DNS劫持技术，网页跳转技术DNS劫持技术，

网页跳转技术，

一个ip或者uv 1毛",1
1300,"最新批量GETSHELL工具非随便下载的垃圾不能用的软件
包含了最新的ThinkPHP5可执行漏洞批量工具
工具没有使用教程需要一定安全知识基础的才懂使用
拍前请考虑清楚。",1
1301,"DNS劫持技术  全球服务器服务器全球的服务器 美国 香港 菲律宾  ····月费100元到5000元不等 按照配置！ 


DNS劫持技术，网页跳转技术，一个ip或者uv 1毛钱起步",1
1302,"苹果推信广告群发给苹果用户苹果推信广告
不限制产品类别
群发给苹果用户一条1.2毛钱",1
1303,"苹果推信广告 无限制产品 2毛一条苹果推信广告 

不限制产品类别 
不限制内容
群发给苹果用户
一条2毛钱",1
1304,"招聘黑帽seo排名人员找人做BC排名，或者有排名的请联系

站内担保交易。",1
1305,"高价BTC换RCE漏洞docx		RCE
rtf		RCE
chm		RCE
Chrome	RCE
QQ		RCE
免杀就行
私信我留telegram
每天在线。",1
1306,大量收垃圾企业站批量收购垃圾企业站webshell，量大的来，要百度收录,1
1307,收传奇私服服务器。闲的发慌，哪位大牛有黑到人气好的传奇私服联系,1
1308,网站渗透拿站业务博彩排名把你指定的网站给我加上你的报价当然备案的网站一般不动，价格在5万起人民币。博彩排名价格在3万起人民币。需要的联系,1
1309,网站渗透拿站业务博彩排名把你指定的网站给我加上你的报价当然备案的网站一般不动，价格在5万起人民币。博彩排名价格在3万起人民币。需要的联系需要多少钱就拍多少份,1
1310,需要防伪数据渗透入侵劫持任凭发挥国内站 大多是化妆品防伪 站内开帖交易 熟了可以直接付款 真诚寻求合作。tg ：Msrfwm如果您联系不到我 请私信 谢谢,1
1311,"暗网网址全 送中文翻译插件（中文，黑客，色情，呦呦，假币）暗网网址 后期整理还会再发
各种网址因为暗网大多数是英文，
英文不好的人非常难受，送一个中文翻译插件
解压完拉到浏览器就可以",1
1312,"大陆CC 自动发货最新脱裤
国内大陆CC
一张随机 
自动发货
直接拍就行 
收到货物，及时确认后
回复可再得一张
及时更新
小白绕道
谢谢",0
1313,"某数字资产交易所服务器权限 密码可二次找回 含BTC ETH USDT等多个钱包服务器某数字资产交易所服务器权限 密码可二次找回 含BTC ETH USDT等多个钱包服务器！
拍后自动发货！初步估计资产过千万！",1
1314,"某数字资产交易所服务器权限 密码可二次找回 含BTC ETH USDT等多个钱包服务器某排名靠前数字资产交易所服务器权限 密码可二次找回 含BTC ETH USDT等多个钱包服务器！
拍后自动发货！自己技术不行，初步估计资产过千万！",1
1315,"某数字资产交易所服务器权限 密码可二次找回 含BTC ETH USDT等多个钱包服务器某比较活跃的数字资产交易所服务器权限 密码可二次找回 含BTC ETH USDT等多个钱包服务器！
拍后自动发货！自己技术不行，初步估计资产过千万！",1
1316,"[一手]某活跃数字资产交易所服务器权限 带多个主流钱包！[一手]某活跃数字资产交易所服务器权限 带多个主流钱包
没有测试，直接出服务器操作权限，没实力就别联系了！不接受任何付款前交流",1
1317,"[一手]某活跃数字资产交易所服务器权限 带多个主流钱包！[一手]某活跃数字资产交易所服务器权限 带多个主流钱包，价值自己想
没有测试，直接出服务器操作权限，没实力就别联系了！不接受任何付款前交流",1
1318,"某活跃数字资产交易所服务器权限，带多个钱包服务器XXX,字体:某活跃数字资产交易所服务器权限，带多个钱包服务器
不支持付款前任何联系，拍下即发，价值你懂！",1
1319,大量微信出售，带实名，带支付功能，白号老号大量提供一年实名支付老号，200rmb起，只提供高质量号，还有大量白号（一个月，半年的等）出售，量大从优，可以优惠，需要的可以留言,1
1320,拿站数据网贷数据，一手实时源头在这里精准网贷数据，实时精准，欢迎咨询留言，实时数据2000rmb起订，每天需提前联系，需要的可以咨询，标价是试拿价格,0
1321,"渗透教程（附0day）2018年cracer第八期最新教程附工具包
php0day挖掘及代码防御
ASP0day挖掘及代码防御",1
1322,"【直播盒子】有120个直播源，安卓可以给你添加上群和公告，强制进入QQ群申请，用于引流，
如需要请留言，不需要就默认都是1",1
1323,"DDOS攻击IP工具过程在工具添加IP地址就可以黑掉对方，威力相当大，以前经常用来黑骗子QQ和黑网吧等
个位老板感兴趣的拍下可见连接。",1
1324,"出个远控脚本（低价处理）这个可以输入IP监控对方电脑，也可以生成木马钓鱼，脚本可以跳过很多免杀
                       需要的拍下可见连接。。",1
1325,"DDOS肉鸡连接共两个脚本，一个CC可输入IP攻击，DDOS这个是肉鸡，，威力相当大，以前经常用来黑骗子QQ和黑网吧等
个位老板感兴趣的拍下可见连接。",1
1326,"91Porn破解12月份讨论最多视频57G（1900多部），mega自动每个月末发新货，无限更新
拍下mega自动发货，
认准我的ID 91pornhakcer，省得被骗。
不退款",3
1327,"出一波1024邀请码草榴社区t66y邀请码

拍下后24小时内发货
请到官网注册 仅保证注册码有效，无其他售后",3
1328,加密狗破解+加密狗复制全教程加密狗破解+加密狗复制全教程 只做最好的，里面教程很全面了 因是虚拟物品所以一经售出既不退款 链接消失可呼叫我,1
1329,国内可用超多资源app破解，萝莉，教师，各种类型，长期更新国内可用超多资源app破解，萝莉，教师，各种类型，长期更新 APP里面已经整合 链接消失可呼叫我,1
1330,永久架服翻墙+提速方法永久架服翻墙+提速方法 里面的内容很详细 直接看就可以看懂 链接挂了可呼叫我,1
